"","cdata2.year","cdata2.area1","cdata2.street","cdata2.street22"
"3392",2012,"A","Metchley Park Road"," "
"3393",2012,"A","Miles Road"," "
"3394",2012,"A","Millbrook Drive Northfield"," "
"3395",2012,"A","Milner Road"," "
"3396",2012,"A","Moor Street"," "
"3397",2012,"A","Moor Street Railway Station"," "
"3398",2012,"A","Morrisons Rubery"," "
"3399",2012,"A","Navigation Pub Kings Norton"," "
"3400",2012,"A","Newbury Lane"," "
"3401",2012,"A","Norhtfield High Street"," "
"3402",2012,"A","Northfield Road Northfield"," "
"3403",2012,"A","Outside Goose Public House Bristol Road Selly Oak"," "
"3404",2012,"A","Park Way Rubery"," "
"3405",2012,"A","Parkdale Drive"," "
"3406",2012,"A","Payne Street"," "
"3407",2012,"A","Pershore Road"," "
"3408",2012,"A","Pershore Road"," "
"3409",2012,"A","Pershore Road"," "
"3410",2012,"A","Pershore Road"," "
"3411",2012,"A","Pershore Road Cotteridge"," "
"3412",2012,"A","Pershore Road South"," "
"3413",2012,"A","Piddock Rd"," "
"3414",2012,"A","Piddock Road Smethwick"," "
"3415",2012,"A","Piddock Road Smethwick"," "
"3416",2012,"A","Piddock Road Smethwick"," "
"3417",2012,"A","Pineapple Road"," "
"3418",2012,"A","Premier Inn Great Park"," "
"3419",2012,"A","Priory Road"," "
"3420",2012,"A","Q E A And E Metchley Park Road"," "
"3421",2012,"A","Qe Hospital"," "
"3422",2012,"A","Queen Elizabeth Hospital"," "
"3423",2012,"A","Queen Elizabeth Hospital"," "
"3424",2012,"A","Quinton Road"," "
"3425",2012,"A","Ridgeacre Road"," "
"3426",2012,"A","Ridgeacre Road"," "
"3427",2012,"A","Safernake Close"," "
"3428",2012,"A","Sandon Road"," "
"3429",2012,"A","Sandon Road Edgbaston"," "
"3430",2012,"A","Selly Oak Railway Station"," "
"3431",2012,"A","Selly Oak Railway Station"," "
"3432",2012,"A","Shannon Road"," "
"3433",2012,"A","Shenly Lane"," "
"3434",2012,"A","Sir Herbert Austin Way"," "
"3435",2012,"A","Smithy Hotel Hagley Road"," "
"3436",2012,"Solihull","Solihull High Street"," "
"3437",2012,"A","St Mary S Hospice"," "
"3438",2012,"A","Stonehouse Lane"," "
"3439",2012,"A","Stonehouse Public House"," "
"3440",2012,"A","Stratford Road"," "
"3441",2012,"A","The Fold"," "
"3442",2012,"A","The Navigation Public House Kings Norton"," "
"3443",2012,"A","Tiverton Road"," "
"3444",2012,"A","Trittiford Road"," "
"3445",2012,"Birmingham","University Birmingham"," "
"3446",2012,"A","Victoria Steet Small Heath"," "
"3447",2012,"A","Wareham Road"," "
"3448",2012,"A","Warwick Crest"," "
"3449",2012,"A","Watford Road Coteridge"," "
"3450",2012,"A","Wellington Road"," "
"3451",2012,"A","Wellington Road"," "
"3452",2012,"A","Wellington Road"," "
"3453",2012,"A","West Boulevard"," "
"3454",2012,"A","West Cliff Place"," "
"3455",2012,"A","White Horse Public House"," "
"3456",2012,"A","Willetts Rd Turves Green"," "
"3457",2012,"A","Woodthrop Road"," "
"3458",2012,"A","Worlds End Lane Quinton"," "
"3459",2012,"A","Wychal Lane"," "
"3460",2012,"A","Wychal Lane"," "
"3461",2012,"A","Wychal Lane"," "
"3462",2012,"A","Wychall Rd Kings Norton"," "
"3463",2012,"A","Ymca Stone Road"," "
"3464",2012,"A","York Ph York Road"," "
"3465",2012,"Birmingham","A38 Expressway Birmingham"," "
"3466",2012,"A","Aberdeen St Winson Green"," "
"3467",2012,"A","Adcadian Centre Ladywell Walk"," "
"3468",2012,"A","Alexander Avenue"," "
"3469",2012,"A","Alley Way Off Arcadian Palace Hurst Street"," "
"3470",2012,"A","Applewood Grove Cradley Heath"," "
"3471",2012,"A","Arca Bar City Centre"," "
"3472",2012,"A","Arcadian"," "
"3473",2012,"A","Arcadian"," "
"3474",2012,"A","Arcadian"," "
"3475",2012,"A","Arcadian"," "
"3476",2012,"A","Arcadian"," "
"3477",2012,"A","Arcadian"," "
"3478",2012,"A","Arcadian"," "
"3479",2012,"A","Arcadian Centre"," "
"3480",2012,"A","Arcadian Centre"," "
"3481",2012,"A","Arcadian Centre"," "
"3482",2012,"A","Arcadian Centre"," "
"3483",2012,"A","Arcadian Centre"," "
"3484",2012,"A","Arcadian Centre"," "
"3485",2012,"A","Arcadian Centre"," "
"3486",2012,"A","Arcadian Centre"," "
"3487",2012,"A","Arcadian Centre"," "
"3488",2012,"A","Arcadian Centre"," "
"3489",2012,"A","Arcadian Centre Ladywell Walk"," "
"3490",2012,"Birmingham","Arcadian Centre Birmingham"," "
"3491",2012,"A","Arcadian Centre City Centre"," "
"3492",2012,"Birmingham","Arcadian Centre City Centre Birmingham"," "
"3493",2012,"A","Arcadian Centre City Centre"," "
"3494",2012,"A","Arcadian City Centre"," "
"3495",2012,"A","Arcadian"," "
"3496",2012,"Birmingham","Arcadian Birmingham"," "
"3497",2012,"Birmingham","Arcadian Birmingham"," "
"3498",2012,"A","Arcadian City Centre"," "
"3499",2012,"A","Arcadian City Centre"," "
"3500",2012,"A","Arcadian City Centre"," "
"3501",2012,"A","Arcadian"," "
"3502",2012,"A","Arcadian"," "
"3503",2012,"A","Arcadian"," "
"3504",2012,"A","Arcadian"," "
"3505",2012,"A","Arcadian"," "
"3506",2012,"A","Arka Bar Arcadian Bar"," "
"3507",2012,"A","Aston Hotel Witton Lane"," "
"3508",2012,"A","Aston Police Station"," "
"3509",2012,"A","Aston Street City Centre"," "
"3510",2012,"A","Bacchus Road Winson Green"," "
"3511",2012,"Birmingham","Bar Risa Broad St Birmingham"," "
"3512",2012,"A","Bennetts Hill"," "
"3513",2012,"Birmingham","Berkeley St Birmingham"," "
"3514",2012,"Birmingham","Berkeley St Birmingham City Centre"," "
"3515",2012,"Birmingham","Berkley Street Birmingham"," "
"3516",2012,"A","Bham Central Front Office"," "
"3517",2012,"A","Bierton Road Yardley"," "
"3518",2012,"A","Birchfield Lane Oldbury"," "
"3519",2012,"A","Birkley Road City Centre"," "
"3520",2012,"A","Birkley Street City Centre"," "
"3521",2012,"Birmingham","Birmingham Central Police Station"," "
"3522",2012,"Birmingham","Birmingham Central Ps"," "
"3523",2012,"Birmingham","Birmingham Central Ps"," "
"3524",2012,"Birmingham","Birmingham Hippodrome"," "
"3525",2012,"Birmingham","Birmingham Magistrates Court"," "
"3526",2012,"Birmingham","Birmingham New Street Station"," "
"3527",2012,"Birmingham","Birmingham New Street Station"," "
"3528",2012,"Birmingham","Birmingham New Street Station"," "
"3529",2012,"A","Bishopgate St"," "
"3530",2012,"A","Bishopgate St"," "
"3531",2012,"A","Bishopgate Street"," "
"3532",2012,"A","Bliss Broad St"," "
"3533",2012,"A","Borad St"," "
"3534",2012,"A","Borad Street"," "
"3535",2012,"A","Bordesley Park Rd"," "
"3536",2012,"A","Bp Waterlane Middleway"," "
"3537",2012,"A","Bp Waterlane Middleway"," "
"3538",2012,"A","Bp Waterlane Middleway"," "
"3539",2012,"Birmingham","Braod Street Birmingham"," "
"3540",2012,"A","Braod Street City Centre"," "
"3541",2012,"A","Brass House Broad Street"," "
"3542",2012,"A","Bridge Street Junction Broad Street"," "
"3543",2012,"A","Bristol Road"," "
"3544",2012,"A","Bristol St"," "
"3545",2012,"A","Bristol Street City Centre"," "
"3546",2012,"A","Broad Street"," "
"3547",2012,"Birmingham","Broad City Birmingham"," "
"3548",2012,"A","Broad St"," "
"3549",2012,"A","Broad St"," "
"3550",2012,"A","Broad St"," "
"3551",2012,"A","Broad St"," "
"3552",2012,"A","Broad St"," "
"3553",2012,"A","Broad St"," "
"3554",2012,"A","Broad St"," "
"3555",2012,"A","Broad St"," "
"3556",2012,"A","Broad St"," "
"3557",2012,"A","Broad St"," "
"3558",2012,"A","Broad St"," "
"3559",2012,"A","Broad St"," "
"3560",2012,"A","Broad St"," "
"3561",2012,"A","Broad St"," "
"3562",2012,"A","Broad St"," "
"3563",2012,"A","Broad St"," "
"3564",2012,"A","Broad St"," "
"3565",2012,"A","Broad St"," "
"3566",2012,"A","Broad St"," "
"3567",2012,"A","Broad St"," "
"3568",2012,"A","Broad St"," "
"3569",2012,"A","Broad St"," "
"3570",2012,"A","Broad St"," "
"3571",2012,"A","Broad St"," "
"3572",2012,"A","Broad St"," "
"3573",2012,"A","Broad St"," "
"3574",2012,"A","Broad St"," "
"3575",2012,"A","Broad St"," "
"3576",2012,"A","Broad St"," "
"3577",2012,"A","Broad St"," "
"3578",2012,"A","Broad St"," "
"3579",2012,"A","Broad St"," "
"3580",2012,"A","Broad St"," "
"3581",2012,"A","Broad St"," "
"3582",2012,"A","Broad St Bham"," "
"3583",2012,"Birmingham","Broad St Birmingham"," "
"3584",2012,"A","Broad St City Centre"," "
"3585",2012,"A","Broad St City Centre"," "
"3586",2012,"Birmingham","Broad St Birmingham"," "
"3587",2012,"Birmingham","Broad St Birmingham"," "
"3588",2012,"Birmingham","Broad St Birmingham"," "
"3589",2012,"Birmingham","Broad St Birmingham"," "
"3590",2012,"Birmingham","Broad St Birmingham"," "
"3591",2012,"Birmingham","Broad St Birmingham"," "
"3592",2012,"Birmingham","Broad St Birmingham"," "
"3593",2012,"Birmingham","Broad St Birmingham"," "
"3594",2012,"Birmingham","Broad St Birmingham"," "
"3595",2012,"Birmingham","Broad St Birmingham"," "
"3596",2012,"Birmingham","Broad St Birmingham"," "
"3597",2012,"Birmingham","Broad St Birmingham"," "
"3598",2012,"Birmingham","Broad St Birmingham"," "
"3599",2012,"Birmingham","Broad St Birmingham"," "
"3600",2012,"A","Broad St City Centre"," "
"3601",2012,"A","Broad St City Centre"," "
"3602",2012,"A","Broad Street"," "
"3603",2012,"A","Broad Street"," "
"3604",2012,"A","Broad Street"," "
"3605",2012,"A","Broad Street"," "
"3606",2012,"A","Broad Street"," "
"3607",2012,"A","Broad Street"," "
"3608",2012,"A","Broad Street"," "
"3609",2012,"A","Broad Street"," "
"3610",2012,"A","Broad Street"," "
"3611",2012,"A","Broad Street"," "
"3612",2012,"A","Broad Street"," "
"3613",2012,"A","Broad Street"," "
"3614",2012,"A","Broad Street"," "
"3615",2012,"A","Broad Street"," "
"3616",2012,"A","Broad Street"," "
"3617",2012,"A","Broad Street"," "
"3618",2012,"A","Broad Street"," "
"3619",2012,"A","Broad Street"," "
"3620",2012,"A","Broad Street"," "
"3621",2012,"A","Broad Street"," "
"3622",2012,"A","Broad Street"," "
"3623",2012,"A","Broad Street"," "
"3624",2012,"A","Broad Street"," "
"3625",2012,"A","Broad Street"," "
"3626",2012,"A","Broad Street"," "
"3627",2012,"A","Broad Street"," "
"3628",2012,"A","Broad Street"," "
"3629",2012,"A","Broad Street"," "
"3630",2012,"A","Broad Street"," "
"3631",2012,"A","Broad Street"," "
"3632",2012,"A","Broad Street"," "
"3633",2012,"A","Broad Street"," "
"3634",2012,"A","Broad Street"," "
"3635",2012,"A","Broad Street"," "
"3636",2012,"A","Broad Street"," "
"3637",2012,"A","Broad Street"," "
"3638",2012,"A","Broad Street"," "
"3639",2012,"A","Broad Street"," "
"3640",2012,"A","Broad Street"," "
"3641",2012,"A","Broad Street"," "
"3642",2012,"A","Broad Street"," "
"3643",2012,"A","Broad Street"," "
"3644",2012,"A","Broad Street"," "
"3645",2012,"A","Broad Street"," "
"3646",2012,"A","Broad Street"," "
"3647",2012,"A","Broad Street"," "
"3648",2012,"A","Broad Street"," "
"3649",2012,"A","Broad Street"," "
"3650",2012,"A","Broad Street"," "
"3651",2012,"A","Broad Street"," "
"3652",2012,"A","Broad Street"," "
"3653",2012,"A","Broad Street"," "
"3654",2012,"A","Broad Street"," "
"3655",2012,"A","Broad Street"," "
"3656",2012,"A","Broad Street"," "
"3657",2012,"A","Broad Street"," "
"3658",2012,"A","Broad Street"," "
"3659",2012,"A","Broad Street"," "
"3660",2012,"A","Broad Street"," "
"3661",2012,"A","Broad Street"," "
"3662",2012,"A","Broad Street"," "
"3663",2012,"A","Broad Street"," "
"3664",2012,"A","Broad Street"," "
"3665",2012,"A","Broad Street O S Obar"," "
"3666",2012,"Birmingham","Broad Street Birmingham"," "
"3667",2012,"A","Broad Street City Centre"," "
"3668",2012,"A","Broad Street Near Gatecrashers"," "
"3669",2012,"A","Broad Street O S Flares"," "
"3670",2012,"A","Broad Street"," "
"3671",2012,"A","Broad Street"," "
"3672",2012,"A","Broad Street"," "
"3673",2012,"Birmingham","Broad Street Birmingham"," "
"3674",2012,"Birmingham","Broad Street Birmingham"," "
"3675",2012,"Birmingham","Broad Street Birmingham"," "
"3676",2012,"Birmingham","Broad Street Birmingham"," "
"3677",2012,"Birmingham","Broad Street Birmingham"," "
"3678",2012,"Birmingham","Broad Street Birmingham"," "
"3679",2012,"Birmingham","Broad Street Birmingham"," "
"3680",2012,"Birmingham","Broad Street Birmingham"," "
"3681",2012,"Birmingham","Broad Street Birmingham"," "
"3682",2012,"Birmingham","Broad Street Birmingham"," "
"3683",2012,"Birmingham","Broad Street Birmingham"," "
"3684",2012,"Birmingham","Broad Street Birmingham"," "
"3685",2012,"Birmingham","Broad Street Birmingham"," "
"3686",2012,"A","Broad Street City Centre"," "
"3687",2012,"A","Broad Street City Centre"," "
"3688",2012,"A","Broad Street City Centre"," "
"3689",2012,"A","Broad Street City Centre"," "
"3690",2012,"A","Broad Street City Centre"," "
"3691",2012,"A","Broad Street City Centre"," "
"3692",2012,"A","Broad Street City Centre"," "
"3693",2012,"A","Broad Street City Centre"," "
"3694",2012,"A","Broad Street City Centre"," "
"3695",2012,"A","Broad Street City Centre"," "
"3696",2012,"A","Broad Street City Centre"," "
"3697",2012,"A","Broad Street City Centre"," "
"3698",2012,"A","Broad Street City Centre"," "
"3699",2012,"A","Broad Street City Centre"," "
"3700",2012,"A","Broad Street City Centre"," "
"3701",2012,"A","Broad Street City Centre"," "
"3702",2012,"A","Broad Street City Centre"," "
"3703",2012,"A","Broad Street City Centre"," "
"3704",2012,"A","Broad Street City Centre"," "
"3705",2012,"A","Broad Street City Centre"," "
"3706",2012,"A","Broad Street City Centre"," "
"3707",2012,"A","Broad Street City Centre"," "
"3708",2012,"Birmingham","Broad Street City Centre Birmingham"," "
"3709",2012,"A","Broad Street City Centre"," "
"3710",2012,"A","Broad Street O S Big Bites"," "
"3711",2012,"A","Broad Street City Centre"," "
"3712",2012,"A","Bromsgrove Street"," "
"3713",2012,"Birmingham","Bromsgrove Street Birmingham"," "
"3714",2012,"A","Bromsgrove Street City Centre"," "
"3715",2012,"A","Bull Ring"," "
"3716",2012,"A","Canalside Ramada Mailbox"," "
"3717",2012,"A","Carrs Lane City Centre"," "
"3718",2012,"Birmingham","Carrs Lane Birmingham"," "
"3719",2012,"A","Carrs Lane City Centre"," "
"3720",2012,"A","Carrs Lane City Centre"," "
"3721",2012,"A","Carrs Lane City Centre"," "
"3722",2012,"A","Carrs Lane City Centre"," "
"3723",2012,"A","Carrs Lane City Centre"," "
"3724",2012,"A","Carrs Lane City Centre"," "
"3725",2012,"A","Carrs Lane City Centre"," "
"3726",2012,"A","Carrs Lane City Centre"," "
"3727",2012,"Birmingham","Chamberlain Square Birmingham"," "
"3728",2012,"Birmingham","Chamberlain Square Birmingham"," "
"3729",2012,"Birmingham","Chamberlain Square Birmingham"," "
"3730",2012,"A","Chamberlain Square City Centre"," "
"3731",2012,"A","Churchill Road"," "
"3732",2012,"A","City Hospital"," "
"3733",2012,"A","City Hospital"," "
"3734",2012,"Birmingham","City Hospital Birmingham"," "
"3735",2012,"Birmingham","City Hospital Birmingham"," "
"3736",2012,"Birmingham","City Hospital Birmingham"," "
"3737",2012,"Dudley","City Hospital Dudley Road"," "
"3738",2012,"Dudley","City Hospital Dudley Road"," "
"3739",2012,"A","Colmore Row"," "
"3740",2012,"A","Colmore Row City Centre"," "
"3741",2012,"A","Constitution Hill"," "
"3742",2012,"A","Coopers Road Handsworth"," "
"3743",2012,"A","Corporation St"," "
"3744",2012,"A","Corporation Street"," "
"3745",2012,"A","Coxwell Road Ladywood"," "
"3746",2012,"A","Dale End"," "
"3747",2012,"A","Dale End"," "
"3748",2012,"A","Dale End City Centre"," "
"3749",2012,"A","Digbeth Coach Station"," "
"3750",2012,"A","Digbeth Coach Station"," "
"3751",2012,"A","Digbeth Coach Station City Centre"," "
"3752",2012,"A","Digbeth Coach Station City Centre"," "
"3753",2012,"A","Digbeth High St"," "
"3754",2012,"A","Digbeth High St"," "
"3755",2012,"A","Digbeth High St"," "
"3756",2012,"A","Digbeth High St"," "
"3757",2012,"A","Digbeth High St"," "
"3758",2012,"A","Digbeth High St"," "
"3759",2012,"A","Digbeth High Street"," "
"3760",2012,"A","Digbeth High Street"," "
"3761",2012,"A","Digbeth High Street"," "
"3762",2012,"A","Digbeth High Street"," "
"3763",2012,"A","Digbeth High Street"," "
"3764",2012,"A","Digbeth High Street"," "
"3765",2012,"A","Digbeth High Street"," "
"3766",2012,"Dudley","Dudley Road"," "
"3767",2012,"A","Dyas Avenue Great Barr"," "
"3768",2012,"Birmingham","Edgbaston St Birmingham"," "
"3769",2012,"A","Essex Street City Centre"," "
"3770",2012,"A","Felstone Road Great Barr"," "
"3771",2012,"A","Fiveways Broad Street"," "
"3772",2012,"A","Flare Broad Street"," "
"3773",2012,"A","Fletchers Walk"," "
"3774",2012,"A","Garrison Lane"," "
"3775",2012,"A","Gas St"," "
"3776",2012,"A","Gas St City Centre"," "
"3777",2012,"Birmingham","Gas St Birmingham"," "
"3778",2012,"A","Gas Street"," "
"3779",2012,"A","Gas Street"," "
"3780",2012,"A","Gas Street City Centre"," "
"3781",2012,"A","Gas Street City Centre"," "
"3782",2012,"A","Gatecrashers"," "
"3783",2012,"A","Grange Road"," "
"3784",2012,"A","Granville Street City Centre"," "
"3785",2012,"Birmingham","Granville Street Off Broad Street Birmingham"," "
"3786",2012,"A","Great Colmore Street"," "
"3787",2012,"Birmingham","Great Hampton St Birmingham"," "
"3788",2012,"Birmingham","Great Hampton St Birmingham"," "
"3789",2012,"A","Guild Close"," "
"3790",2012,"A","Guild Close"," "
"3791",2012,"A","Guild Close"," "
"3792",2012,"A","Hagley Road"," "
"3793",2012,"Birmingham","Handsworth New Road Birmingham"," "
"3794",2012,"A","Handsworth Wood Road"," "
"3795",2012,"A","Hawthorns Football Ground"," "
"3796",2012,"A","Heathfield Avenue Handsworth"," "
"3797",2012,"A","Heathfield Road Lozells"," "
"3798",2012,"A","High Street"," "
"3799",2012,"A","High Street Digbeth"," "
"3800",2012,"A","High Street Digbeth"," "
"3801",2012,"A","Highgate Street"," "
"3802",2012,"A","Hill St"," "
"3803",2012,"A","Hill Street City Centre"," "
"3804",2012,"A","Holiday Street Handsworth"," "
"3805",2012,"A","Holiday Street Handsworth"," "
"3806",2012,"A","Holloway Head"," "
"3807",2012,"Birmingham","Hollyhead Road Handsworth Birmingham"," "
"3808",2012,"A","Holte End Villa Park"," "
"3809",2012,"A","Home Address"," "
"3810",2012,"A","Home Address"," "
"3811",2012,"A","Home Address"," "
"3812",2012,"A","Horsefair Street"," "
"3813",2012,"Birmingham","Horsefair Birmingham"," "
"3814",2012,"A","Horsefair City Centre"," "
"3815",2012,"A","Horsefair City Centre"," "
"3816",2012,"A","Horsefairs"," "
"3817",2012,"A","Hurst St"," "
"3818",2012,"Birmingham","Hurst St Birmingham"," "
"3819",2012,"Birmingham","Hurst St Birmingham"," "
"3820",2012,"Birmingham","Hurst St Birmingham"," "
"3821",2012,"Birmingham","Hurst Steet Birmingham"," "
"3822",2012,"A","Hurst Street"," "
"3823",2012,"A","Hurst Street"," "
"3824",2012,"A","Hurst Street"," "
"3825",2012,"A","Hurst Street"," "
"3826",2012,"A","Hurst Street"," "
"3827",2012,"A","Hurst Street"," "
"3828",2012,"A","Hurst Street"," "
"3829",2012,"A","Hurst Street"," "
"3830",2012,"A","Hurst Street"," "
"3831",2012,"A","Hurst Street"," "
"3832",2012,"A","Hurst Street"," "
"3833",2012,"Birmingham","Hurst Street Birmingham City Centre"," "
